CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
,1866.428342,1.0,2852.8100000000004,549.0,1198.14375,0.0,1.0,0.166667,1.0,0.0,0.0,43.5,5000.0,2248.341145,431.796784,0.0,12.0
,3759.848908,1.0,2852.8100000000004,1518.6,626.55,0.0,1.0,0.8333325,0.75,0.0,0.0,43.5,8500.0,4145.830201000001,926.454371,0.083333,12.0
,22.879526,0.833333,171.0,0.0,171.0,0.0,0.833333,0.0,0.5,0.0,0.0,7.0,1500.0,152.51735,85.653871,0.3125,12.0
,7.56809,0.75,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0.0,7.0,11500.0,134.710832,75.515008,0.111111,12.0
,250.123525,0.909091,2655.99,1518.6,0.0,0.0,0.916667,0.8333325,0.0,0.0,0.0,21.0,3600.0,3155.89347,168.814522,0.3125,12.0
,1690.244293,1.0,0.0,0.0,0.0,272.677146,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,547.687792,439.251584,0.0,12.0
,825.347767,1.0,0.0,0.0,0.0,105.877591,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,426.206835,217.958559,0.0,12.0
,1150.867752,1.0,108.0,0.0,108.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,98.195732,1842.1386358423804,0.0,12.0
,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3.0,0.0,2500.0,2751.373324,650.087006,0.083333,12.0
,917.531824,1.0,0.0,0.0,0.0,1273.778445,0.0,0.0,0.0,0.083333,1.0,0.0,1600.0,1498.695114,331.493084,0.083333,12.0
,445.179998,1.0,0.0,0.0,0.0,58.770943,0.0,0.0,0.0,0.25,3.0,0.0,500.0,197.851349,214.062758,0.0,12.0
,21.986298,0.75,568.78,208.78,360.0,0.0,0.416667,0.083333,0.333333,0.0,0.0,10.0,3800.0,1448.573986,83.666499,0.0,12.0
,1995.332004,1.0,0.0,0.0,0.0,209.970707,0.0,0.0,0.0,0.416667,5.0,0.0,2000.0,510.542442,923.312273,0.0,12.0
,278.142977,1.0,1901.94,367.0,1198.14375,0.0,1.0,0.166667,1.0,0.0,0.0,34.0,4500.0,1624.241905,168.938924,0.0,12.0
,1100.505764,1.0,220.0,220.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,344.856423,623.734943,0.0,12.0
,4710.195354125,1.0,1080.0,0.0,1080.0,2722.4781674999995,0.666667,0.0,0.666667,0.25,10.0,24.0,8500.0,4145.830201000001,1842.1386358423804,0.0,12.0
,2723.369217,0.909091,2852.8100000000004,1158.84,1198.14375,0.0,0.75,0.666667,0.583333,0.0,0.0,41.0,12750.0,4145.830201000001,726.696049,0.3125,12.0
,20.42609,0.75,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,520.598144,99.093617,0.0,12.0
,4710.195354125,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.25,10.0,0.0,6000.0,1229.434538,1842.1386358423804,0.0,12.0
,1346.777622,1.0,1798.15,357.8,1198.14375,0.0,1.0,0.25,1.0,0.0,0.0,40.0,1500.0,1213.489835,712.170112,0.0,12.0
,1322.579742,1.0,453.0,453.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,7.0,1800.0,616.31303,317.061706,0.0,12.0
,383.965702,1.0,2852.8100000000004,1518.6,0.0,0.0,0.916667,0.8333325,0.0,0.0,0.0,42.0,10500.0,3446.294572,228.639344,0.3125,12.0
,1049.109012,1.0,200.02,0.0,200.02,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,548.458069,992.622332,0.0,12.0
,1806.845374,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.51388875,10.0,0.0,6000.0,587.553145,608.345463,0.0,12.0
,31.872458,0.75,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0.0,6.0,1500.0,778.621541,154.099558,0.3125,12.0
,1804.401706,1.0,40.0,40.0,0.0,2392.281584,0.083333,0.083333,0.0,0.25,6.0,1.0,2500.0,2459.382382,679.004285,0.0,12.0
,1271.429631,1.0,0.0,0.0,0.0,678.525863,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,526.910053,416.325411,0.0,12.0
,18.112481,0.75,206.69,0.0,206.69,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2000.0,259.021737,95.4525,0.3,12.0
,225.404563,0.75,2424.34,1518.6,460.6,0.0,0.666667,0.416667,0.166667,0.0,0.0,9.0,7500.0,3023.04845,169.574114,0.3125,12.0
,1080.956258,1.0,386.78,386.78,0.0,2208.470306,0.333333,0.333333,0.0,0.333333,7.0,7.0,2600.0,3078.374295,402.102876,0.090909,12.0
,4710.195354125,1.0,0.0,0.0,0.0,584.439061,0.0,0.0,0.0,0.416667,7.0,0.0,6000.0,1523.589544,1842.1386358423804,0.0,12.0
,815.229732,1.0,2371.92,0.0,1198.14375,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,1741.315136,197.837436,0.0,12.0
,56.060327,0.75,13.69,0.0,13.69,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,2900.0,2165.403988,219.961065,0.0,12.0
,791.117673,1.0,854.2,854.2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,7350.0,4145.830201000001,1842.1386358423804,0.3125,12.0
,1941.539209,1.0,1366.74,95.94,1198.14375,0.0,1.0,0.083333,1.0,0.0,0.0,20.0,6300.0,495.133413,500.750411,0.0,12.0
,135.856693,0.75,843.95,198.0,645.95,0.0,0.75,0.25,0.625,0.0,0.0,25.0,1200.0,862.494363,113.077567,0.3125,12.0
,374.101774,1.0,1283.36,1253.36,30.0,0.0,1.0,0.8333325,0.083333,0.0,0.0,14.0,1800.0,1482.140815,202.184147,0.083333,12.0
,975.946428,1.0,1572.42,783.03,789.39,1910.395479,1.0,0.583333,1.0,0.416667,10.0,34.0,1700.0,4024.595117,559.828935,0.166667,12.0
,2784.030599,1.0,1470.0,1021.73,448.27,2722.4781674999995,1.0,0.636364,0.636364,0.51388875,10.0,35.0,7000.0,745.850159,623.905482,0.0,12.0
,349.788099,1.0,400.6,400.6,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,450.0,308.109946,170.326506,0.0,12.0
,4487.993384,1.0,1654.94,464.5,1190.44,2132.805215,1.0,0.416667,1.0,0.51388875,10.0,43.5,7500.0,1570.050378,1443.70769,0.0,12.0
,337.269567,0.888889,2125.84,1518.6,100.58,144.207417,0.888889,0.8333325,0.111111,0.333333,3.0,39.0,1200.0,1586.507333,304.093968,0.2,12.0
,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,11.0,6000.0,417.128532,389.138517,0.0,12.0
,1142.302592,1.0,0.0,0.0,0.0,175.924692,0.0,0.0,0.0,0.333333,5.0,0.0,1200.0,454.157081,418.981666,0.0,12.0
,324.334482,0.888889,0.0,0.0,0.0,530.188202,0.0,0.0,0.0,0.333333,7.0,0.0,500.0,234.651005,128.759514,0.0,12.0
,1.931162,0.75,152.72,0.0,152.72,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,186.80842,58.437329,0.285714,12.0
,2079.82381,1.0,1021.9,1021.9,0.0,812.559357,0.25,0.25,0.0,0.333333,4.0,7.0,3000.0,570.959953,599.243793,0.0,12.0
,599.909949,1.0,2852.8100000000004,1518.6,1198.14375,0.0,1.0,0.8333325,0.916667,0.0,0.0,43.5,3000.0,4145.830201000001,218.172915,0.083333,12.0
,3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1387.841466,801.652585,0.0,12.0
,1374.266113,1.0,1814.3,1518.6,217.5,0.0,0.666667,0.333333,0.416667,0.0,0.0,10.0,6500.0,2668.399516,413.987806,0.0,12.0
,161.926545,0.75,1427.83,1427.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,12.0,12750.0,0.0,840.0211626869522,0.0,12.0
,1094.300448,1.0,1967.86,558.69,1198.14375,0.0,1.0,0.5,1.0,0.0,0.0,43.5,11500.0,1413.122627,387.054045,0.0,12.0
,1046.785259,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.333333,10.0,0.0,3000.0,87.879339,630.679799,0.0,12.0
,4710.195354125,1.0,209.07,209.07,0.0,2722.4781674999995,0.083333,0.083333,0.0,0.333333,9.0,1.0,11500.0,1543.541917,1842.1386358423804,0.0,12.0
,444.841702,1.0,218.59,218.59,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,4.0,500.0,223.771445,226.769925,0.0,12.0
,3492.064185,1.0,0.0,0.0,0.0,522.551112,0.0,0.0,0.0,0.090909,1.0,0.0,12500.0,1349.873959,790.534808,0.0,12.0
,4211.539631,1.0,0.0,0.0,0.0,455.581546,0.0,0.0,0.0,0.083333,1.0,0.0,10500.0,1288.287239,1164.178674,0.0,12.0
,61.954938,1.0,477.42,0.0,477.42,0.0,1.0,0.0,1.0,0.0,0.0,36.0,6000.0,584.052195,165.016896,0.3125,12.0
,2533.618119,0.909091,2852.8100000000004,1518.6,1198.14375,2451.807788,0.916667,0.5,0.75,0.333333,10.0,43.5,9000.0,4145.830201000001,602.963244,0.0,12.0
,63.325286,1.0,246.64,0.0,246.64,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,127.051797,144.406557,0.0,12.0
,149.59894,1.0,2009.64,206.0,1198.14375,0.0,1.0,0.083333,1.0,0.0,0.0,23.0,12750.0,1886.871621,150.495102,0.3125,12.0
,471.104779,1.0,0.0,0.0,0.0,58.192353,0.0,0.0,0.0,0.25,3.0,0.0,500.0,165.27161,190.841988,0.0,12.0
,1068.985549,1.0,0.0,0.0,0.0,54.67143,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,359.180202,319.230878,0.0,12.0
,0.0,0.75,408.38,0.0,408.38,0.0,0.833333,0.0,0.75,0.0,0.0,13.0,6000.0,535.013917,840.0211626869522,0.0,12.0
,28.320092,0.75,332.5,0.0,332.5,0.0,0.25,0.0,0.166667,0.0,0.0,6.0,3000.0,812.371249,162.177358,0.3125,12.0
,64.472043,0.75,200.02,0.0,200.02,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1200.0,442.334336,170.875613,0.222222,12.0
,1209.031561,1.0,103.91,103.91,0.0,2722.4781674999995,0.083333,0.083333,0.0,0.416667,8.0,1.0,2500.0,4145.830201000001,397.704005,0.083333,12.0
,2187.00313,0.9,0.0,0.0,0.0,892.792807,0.0,0.0,0.0,0.1,2.0,0.0,3000.0,460.103356,455.40632,0.0,12.0
,1688.521097,0.909091,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.181818,5.0,0.0,3000.0,3572.27487,411.099829,0.125,12.0
,273.429593,1.0,2852.8100000000004,1518.6,659.5,0.0,0.916667,0.8333325,0.75,0.0,0.0,43.5,5000.0,4145.830201000001,131.710372,0.3125,12.0
,1157.168369,1.0,0.0,0.0,0.0,1249.682243,0.0,0.0,0.0,0.51388875,10.0,0.0,3000.0,264.548484,326.316359,0.0,12.0
,903.29781,1.0,2697.48,150.5,1198.14375,0.0,1.0,0.333333,1.0,0.0,0.0,39.0,2500.0,1686.196344,303.361632,0.0,12.0
,417.878821,1.0,364.0,364.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,4.0,5000.0,1039.551142,211.317636,0.0,12.0
,396.890847,1.0,2852.8100000000004,1518.6,784.44,0.0,1.0,0.8333325,1.0,0.0,0.0,43.0,7500.0,3578.14443,179.793545,0.3125,12.0
,21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0.0,16.0,5000.0,344.161416,155.792859,0.3125,12.0
,61.763018,1.0,35.3,0.0,35.3,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,75.285164,171.993034,0.0,12.0
,1801.045046,1.0,1684.29,1518.6,63.6,0.0,1.0,0.8333325,0.166667,0.0,0.0,18.0,8000.0,4145.830201000001,600.900522,0.0,12.0
,1098.392083,1.0,0.0,0.0,0.0,1297.518366,0.0,0.0,0.0,0.25,4.0,0.0,1200.0,1490.988443,330.627174,0.090909,12.0
,678.62589,1.0,59.24,0.0,59.24,272.436416,0.083333,0.0,0.083333,0.083333,1.0,1.0,1200.0,1669.187919,519.945056,0.0,12.0
,128.558239,1.0,720.0,0.0,720.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,598.322582,197.443037,0.090909,12.0
,35.771638,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,404.189925,151.005361,0.3125,12.0
,81.584711,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.166667,5.0,0.0,9500.0,116.569033,164.692136,0.0,12.0
,728.352548,1.0,734.4,734.4,0.0,239.891038,0.333333,0.333333,0.0,0.166667,2.0,2.0,1000.0,72.530037,110.950798,0.0,12.0
,1407.26415,0.909091,151.64,151.64,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,1500.0,337.890842,337.424016,0.0,12.0
,124.732546,0.818182,301.07,301.07,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5000.0,732.951933,133.935004,0.0,12.0
,1375.845223,1.0,0.0,0.0,0.0,112.680045,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,306.606914,736.789619,0.0,12.0
,4279.153917,1.0,1006.17,1006.17,0.0,0.0,0.3,0.3,0.0,0.0,0.0,9.0,7500.0,836.921157,920.73478,0.0,12.0
,283.691223,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1000.0,165.821773,252.47599,0.0,12.0
,704.910363,1.0,500.5,225.5,275.0,851.158327,1.0,0.166667,1.0,0.333333,6.0,18.0,1200.0,1713.299924,425.812312,0.0,12.0
,632.807858,1.0,453.91,318.91,135.0,927.939586,0.583333,0.333333,0.25,0.5,8.0,8.0,6000.0,350.387978,228.165965,0.0,12.0
,2785.584338,1.0,0.0,0.0,0.0,144.330518,0.0,0.0,0.0,0.1,1.0,0.0,3000.0,446.776969,733.62973,0.0,12.0
,2288.014844,1.0,1753.46,1518.6,0.0,0.0,1.0,0.8333325,0.0,0.0,0.0,43.5,2500.0,989.999739,1121.296235,0.0,12.0
,2332.392373,1.0,306.36,0.0,306.36,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,7000.0,670.376849,627.343242,0.0,12.0
,458.403218,0.75,0.0,0.0,0.0,2249.627477,0.0,0.0,0.0,0.272727,6.0,0.0,1200.0,2611.270088,146.033981,0.125,12.0
,226.03038,1.0,435.08,435.08,0.0,0.0,0.916667,0.8333325,0.0,0.0,0.0,15.0,7500.0,3796.014359,180.308803,0.2,12.0
,4710.195354125,1.0,711.72,617.4,94.32,2722.4781674999995,1.0,0.8333325,1.0,0.416667,10.0,23.0,8500.0,1303.904127,1834.59712,0.0,12.0
,9.431309,1.0,80.44,0.0,80.44,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2500.0,104.97817,67.789985,0.3125,12.0
,654.849672,1.0,630.0,630.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,729.355023,181.044246,0.0,12.0
,990.45604,1.0,0.0,0.0,0.0,18.724916,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,217.320342,440.378775,0.0,12.0
,1996.785925,1.0,212.64,212.64,0.0,272.115509,0.083333,0.083333,0.0,0.166667,6.0,1.0,2000.0,1121.381513,1842.1386358423804,0.0,12.0
,1186.616403,1.0,0.0,0.0,0.0,1496.629534,0.0,0.0,0.0,0.25,4.0,0.0,1500.0,1779.274853,300.990997,0.090909,12.0
,4710.195354125,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.166667,2.0,0.0,12750.0,1661.693077,1842.1386358423804,0.0,12.0
,1644.496393,1.0,0.0,0.0,0.0,156.097738,0.0,0.0,0.0,0.083333,1.0,0.0,1950.0,542.414342,569.427263,0.0,12.0
,4232.350593,1.0,32.35,32.35,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,12750.0,1262.608728,1163.798856,0.0,12.0
,306.90901,1.0,2768.93,1281.14,1198.14375,0.0,1.0,0.25,0.916667,0.0,0.0,23.0,10500.0,2605.175646,174.261548,0.3125,12.0
,563.749251,0.909091,2852.8100000000004,1518.6,0.0,0.0,0.833333,0.8333325,0.0,0.0,0.0,25.0,4000.0,4145.830201000001,200.287367,0.3125,12.0
,1142.909141,0.9,0.0,0.0,0.0,2264.495887,0.0,0.0,0.0,0.5,10.0,0.0,2500.0,165.549752,337.524976,0.0,12.0
,11.772828,0.75,101.0,101.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,164.865563,168.403178,0.0,12.0
,933.150722,0.75,0.0,0.0,0.0,1374.764359,0.0,0.0,0.0,0.090909,1.0,0.0,1500.0,360.729411,335.993476,0.0,12.0
,1500.034488,1.0,274.45,239.45,35.0,889.383583,0.25,0.25,0.083333,0.25,4.0,6.0,3000.0,500.083333,353.918592,0.0,12.0
,508.164075,1.0,57.0,57.0,0.0,360.728419,0.166667,0.166667,0.0,0.51388875,8.0,2.0,600.0,576.386562,498.342596,0.0,12.0
,128.365782,1.0,1003.2,816.07,187.13,0.0,1.0,0.8333325,0.416667,0.0,0.0,27.0,7000.0,1057.647019,203.927038,0.3125,12.0
,2333.99188,0.818182,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.166667,2.0,0.0,4500.0,725.315868,1138.412302,0.0,12.0
,138.459191,1.0,327.94,0.0,327.94,0.0,1.0,0.0,1.0,0.0,0.0,26.0,5000.0,188.683162,208.663344,0.0,12.0
,1596.02939,1.0,466.18,175.6,290.58,38.321808,0.727273,0.181818,0.545455,0.090909,1.0,15.0,1500.0,463.861161,1739.237096,0.0,12.0
,1521.763256,1.0,312.15,0.0,312.15,0.0,0.75,0.0,0.75,0.0,0.0,19.0,1500.0,671.70656,1458.363763,0.0,12.0
,88.492683,0.75,0.0,0.0,0.0,438.517219,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,481.996972,78.113848,0.083333,12.0
,499.409588,1.0,2852.8100000000004,1518.6,479.17,109.211535,1.0,0.583333,1.0,0.083333,1.0,43.5,8000.0,4145.830201000001,206.810115,0.3125,12.0
,8.248278,0.75,0.0,0.0,0.0,74.905547,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,323.533469,64.837252,0.3125,12.0
,874.905296,1.0,484.04,0.0,484.04,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,873.429792,194.064343,0.0,12.0
,953.772248,1.0,747.62,747.62,0.0,1411.613588,0.166667,0.166667,0.0,0.5,6.0,2.0,2500.0,306.649908,215.800967,0.0,12.0
,4.398104,0.75,76.0,76.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,307.868817,109.152917,0.0,12.0
,23.111088,0.75,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,12500.0,291.948834,43.452683,0.181818,12.0
,1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0.0,3.0,2000.0,603.296946,1018.247383,0.0,12.0
,241.032979,1.0,0.0,0.0,0.0,642.862505,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,915.454305,195.162256,0.083333,12.0
,4657.477375,1.0,237.52,237.52,0.0,1271.94319,0.25,0.25,0.0,0.416667,7.0,3.0,4500.0,1613.851352,1842.1386358423804,0.0,12.0
,76.046682,1.0,1440.93,26.61,1198.14375,0.0,0.916667,0.083333,0.75,0.0,0.0,15.0,12000.0,1311.209483,147.350402,0.3125,12.0
,2828.6637,1.0,2852.8100000000004,1165.85,1198.14375,2157.382814,1.0,0.333333,0.916667,0.083333,2.0,43.0,10000.0,3100.096212,1107.07388,0.083333,12.0
,125.039376,0.909091,1118.91,1118.91,0.0,19.094068,0.583333,0.583333,0.0,0.083333,1.0,15.0,1800.0,1376.390319,150.169487,0.3125,12.0
,1836.565272,1.0,0.0,0.0,0.0,1265.552953,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,713.124426,476.311984,0.0,12.0
,763.228081,0.9,0.0,0.0,0.0,1948.071903,0.0,0.0,0.0,0.5,10.0,0.0,1200.0,1223.745197,263.756386,0.125,12.0
,172.316897,0.75,368.49,368.49,0.0,1731.561995,0.083333,0.083333,0.0,0.166667,10.0,2.0,2500.0,0.0,840.0211626869522,0.0,12.0
,1193.434312,1.0,689.4,689.4,0.0,0.0,1.0,0.8333325,0.0,0.0,0.0,12.0,3500.0,328.171066,328.045032,0.0,12.0
,372.722601,0.909091,819.7,0.0,819.7,0.0,0.909091,0.0,0.818182,0.0,0.0,10.0,1500.0,87.828439,194.003982,0.0,12.0
,155.167572,0.8,1084.76,0.0,1084.76,0.0,0.8,0.0,0.7,0.0,0.0,12.0,4000.0,1070.911497,147.700045,0.3125,12.0
,1370.317105,1.0,1389.28,745.94,643.34,64.146816,0.916667,0.5,0.833333,0.083333,1.0,28.0,1800.0,431.782845,811.518229,0.0,12.0
,1155.123292,1.0,62.02,62.02,0.0,19.081161,0.083333,0.083333,0.0,0.083333,1.0,1.0,1200.0,217.775407,465.251459,0.0,12.0
,889.767658,1.0,2852.8100000000004,1518.6,1174.0,0.0,0.916667,0.416667,0.916667,0.0,0.0,22.0,7000.0,2199.48968,244.279734,0.0,12.0
,975.820862,1.0,66.72,0.0,66.72,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,254.277454,199.50774,0.0,12.0
,1173.112709,1.0,823.05,573.05,250.0,1000.869648,0.5,0.25,0.416667,0.25,3.0,11.0,1500.0,2049.345099,266.90291,0.0,12.0
,2569.379868,1.0,972.65,162.95,809.7,1390.367155,0.583333,0.166667,0.5,0.166667,5.0,15.0,5500.0,807.047622,590.361005,0.0,12.0
,1608.163254,1.0,1130.6,1130.6,0.0,682.525873,1.0,0.8333325,0.0,0.166667,4.0,19.0,2500.0,1152.859524,996.573517,0.0,12.0
,690.625555,1.0,666.6,0.0,666.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,6000.0,1130.376548,170.144183,0.0,12.0
,663.394569,0.875,1208.7,1025.94,182.76,0.0,0.875,0.25,0.75,0.0,0.0,19.0,1500.0,662.519566,119.295167,0.0,12.0
,1758.059987,1.0,412.33,325.21,87.12,0.0,0.583333,0.333333,0.166667,0.0,0.0,11.0,1800.0,777.451648,897.905444,0.0,12.0
,601.68828,0.8,1358.2,468.33,889.87,0.0,0.8,0.2,0.7,0.0,0.0,26.0,1500.0,310.912113,157.872552,0.0,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,1198.14375,0.0,0.916667,0.25,0.833333,0.0,0.0,28.0,6000.0,4145.830201000001,1842.1386358423804,0.083333,12.0
,41.754778,0.75,636.15,636.15,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,8500.0,918.414211,57.150516,0.181818,12.0
,673.592238,1.0,2199.62,303.56,1198.14375,0.0,1.0,0.25,1.0,0.0,0.0,32.0,3000.0,2377.36405,172.185143,0.0,12.0
,1134.648238,1.0,143.12,143.12,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1200.0,289.967312,286.845297,0.0,12.0
,172.131105,1.0,1666.95,0.0,1198.14375,0.0,1.0,0.0,1.0,0.0,0.0,38.0,2500.0,1326.099687,163.00004,0.3125,12.0
,735.652303,1.0,619.6,255.62,363.98,546.902403,1.0,0.166667,0.833333,0.166667,5.0,16.0,1000.0,106.138603,337.294767,0.0,12.0
,118.46707,1.0,1643.85,187.02,1198.14375,0.0,1.0,0.25,0.916667,0.0,0.0,29.0,7000.0,1624.984429,180.973371,0.3125,12.0
,1216.570617,1.0,2852.8100000000004,1518.6,257.81,0.0,1.0,0.75,0.5,0.0,0.0,43.5,4500.0,4145.830201000001,366.088817,0.0,12.0
,2597.400267,1.0,1748.73,518.44,1198.14375,0.0,1.0,0.416667,1.0,0.0,0.0,31.0,6500.0,2497.488126,1584.520204,0.0,12.0
,4143.074668,1.0,1074.27,1074.27,0.0,190.242856,0.75,0.75,0.0,0.166667,3.0,21.0,6000.0,926.813916,1175.934462,0.0,12.0
,313.87913,1.0,2746.84,1518.6,576.84,0.0,1.0,0.8333325,0.916667,0.0,0.0,43.5,2500.0,2562.579256,193.157628,0.25,12.0
,1791.85654,1.0,71.38,0.0,71.38,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,3000.0,547.424357,647.111708,0.0,12.0
,50.926002,1.0,165.97,0.0,165.97,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,1500.0,119.24583,332.440855,0.0,12.0
,518.923941,1.0,264.0,264.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,5000.0,235.996925,204.041413,0.0,12.0
,1216.704733,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,2345.798153,415.361186,0.125,12.0
,2174.018945,1.0,377.1,177.62,199.48,388.849566,0.333333,0.083333,0.25,0.166667,2.0,5.0,2600.0,0.0,840.0211626869522,0.0,12.0
,25.679113,0.9,379.0,0.0,379.0,0.0,0.9,0.0,0.8,0.0,0.0,9.0,1000.0,354.062545,135.039818,0.3125,12.0
,2233.074041,1.0,445.2,445.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,8000.0,1042.991769,579.587654,0.0,12.0
,56.726412,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3500.0,261.671184,198.263057,0.083333,12.0
,4375.13933,1.0,32.1,0.0,32.1,1830.046883,0.083333,0.0,0.083333,0.083333,1.0,1.0,6000.0,2303.317555,1141.011091,0.0,12.0
,137.636267,1.0,1567.25,60.2,1198.14375,0.0,1.0,0.083333,1.0,0.0,0.0,43.5,7000.0,1541.979811,190.253479,0.3125,12.0
,1205.191816,1.0,0.0,0.0,0.0,1259.175202,0.0,0.0,0.0,0.5,7.0,0.0,2500.0,281.884143,395.69903,0.0,12.0
,6.395964,0.75,79.0,79.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7500.0,107.281393,45.447418,0.0,12.0
,2223.497527,1.0,132.28,0.0,132.28,1380.807166,0.75,0.0,0.75,0.125,3.0,6.0,3000.0,244.379096,582.083146,0.0,12.0
,4.602365,0.75,38.42,0.0,38.42,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1000.0,74.750172,41.034906,0.0,12.0
,165.290723,0.818182,971.2,971.2,0.0,446.94537,0.166667,0.166667,0.0,0.083333,1.0,3.0,1000.0,1922.505496,124.779308,0.3125,12.0
,563.587232,1.0,1232.59,500.75,731.84,450.908415,1.0,0.5,0.833333,0.083333,1.0,31.0,4000.0,857.740923,218.063393,0.0,12.0
,367.596554,0.75,0.0,0.0,0.0,1078.247446,0.0,0.0,0.0,0.166667,5.0,0.0,1200.0,274.204055,274.427951,0.0,12.0
,4710.195354125,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.25,3.0,0.0,9000.0,1370.858877,1757.148202,0.0,12.0
